Latitude,Longitude,Speed,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
40.228019,29.009235,25.59,-0.65,-0.66,10.13,0.01,-0.01,-0.03
40.228019,29.009235,25.59,-0.06,-1.45,10.93,0.01,0.0,-0.02
40.228019,29.009235,25.59,-0.12,-1.29,9.28,-0.01,0.01,-0.03
40.228019,29.009235,25.59,-0.62,-0.44,9.26,0.01,0.01,-0.02
40.228168,29.009231,32.19,-0.6,-0.68,9.81,0.03,-0.01,-0.03
40.228168,29.009231,32.19,-0.35,-0.91,8.67,0.01,-0.0,-0.02
40.228168,29.009231,32.19,-0.54,-0.76,11.11,0.01,-0.0,-0.03
40.228168,29.009231,32.19,-0.6,-0.75,11.12,0.01,0.0,-0.02
40.228256,29.009233,35.3,0.01,-0.66,10.49,0.02,0.01,-0.02
40.228256,29.009233,35.3,-0.22,-0.81,10.11,0.01,-0.01,-0.01
40.228351,29.009237,38.06,0.01,-0.68,10.03,0.01,0.01,0.0
40.228351,29.009237,38.06,-0.32,-0.76,9.54,0.02,-0.01,-0.01
40.228351,29.009237,38.06,0.42,-0.85,9.86,0.03,-0.01,0.01
40.228351,29.009237,38.06,-0.23,-0.77,10.49,0.0,0.0,0.0
40.228351,29.009237,38.06,-0.26,-0.73,11.73,0.0,0.02,-0.0
40.228351,29.009237,38.06,-0.27,-0.96,11.94,0.02,0.01,0.0
40.228351,29.009237,38.06,-0.5,-0.73,10.37,-0.03,0.02,0.0
40.228351,29.009237,38.06,-0.2,-0.68,10.86,0.02,0.01,-0.0
40.228557,29.009241,42.32,-0.45,-0.65,10.19,-0.0,0.01,-0.01
40.228557,29.009241,42.32,-0.23,-0.08,9.91,0.01,0.02,-0.0
40.228668,29.009241,43.76,-0.42,-0.09,10.11,0.0,0.01,-0.01
40.228668,29.009241,43.76,-0.23,-0.69,10.22,0.03,-0.01,-0.01
40.228668,29.009241,43.76,-0.61,-0.32,9.79,0.03,-0.02,-0.01
40.228668,29.009241,43.76,-0.46,-1.03,9.08,0.02,-0.0,-0.02
40.228778,29.009241,44.65,-0.25,-0.2,8.91,0.01,-0.0,-0.0
40.228778,29.009241,44.65,-0.46,-0.22,10.87,0.02,0.0,-0.01
40.228778,29.009241,44.65,-1.0,-0.15,10.14,0.02,0.01,-0.0
40.228778,29.009241,44.65,-0.11,-0.68,9.57,-0.01,0.0,-0.01
40.228778,29.009241,44.65,-0.26,-0.12,10.72,0.01,0.01,-0.01
40.228889,29.009241,44.91,0.5,-0.04,10.77,0.02,-0.01,-0.01
40.228889,29.009241,44.91,-0.65,0.08,11.28,0.03,0.01,-0.0
40.228889,29.009241,44.91,-0.63,-0.41,10.53,0.02,-0.0,-0.01
40.228889,29.009241,44.91,-0.23,-0.31,9.21,-0.02,-0.01,0.0
40.228889,29.009241,44.91,-0.06,-0.02,10.29,0.01,0.01,0.0
40.229003,29.009243,45.65,-0.14,-0.43,10.38,-0.0,-0.01,-0.02
40.229003,29.009243,45.65,-0.43,-0.22,9.43,0.01,0.01,-0.01
40.229003,29.009243,45.65,0.42,-0.08,9.23,0.02,-0.01,-0.01
40.229003,29.009243,45.65,-0.39,-0.13,10.2,0.01,0.01,-0.01
40.229003,29.009243,45.65,-0.41,-0.09,10.92,0.03,0.02,-0.01
40.229122,29.009243,46.32,-0.32,-0.15,10.25,0.01,-0.0,-0.01
40.229122,29.009243,46.32,-0.04,-0.29,9.67,0.0,-0.0,-0.01
40.229122,29.009243,46.32,-0.4,-0.66,10.24,0.02,0.01,-0.01
40.229122,29.009243,46.32,-0.2,-0.34,10.43,0.05,0.02,0.0
40.229122,29.009243,46.32,-0.63,-0.55,10.38,0.02,0.0,-0.01
40.229122,29.009243,46.32,0.01,-0.62,10.61,-0.01,-0.02,-0.01
40.229122,29.009243,46.32,-0.08,-0.12,9.46,0.02,-0.0,-0.01
40.229351,29.009243,46.45,-0.52,-0.52,10.22,-0.01,0.01,-0.01
40.229351,29.009243,46.45,-0.64,-0.67,10.96,-0.01,0.01,-0.02
40.229351,29.009243,46.45,-0.36,-0.33,10.94,0.0,-0.01,-0.01
40.229351,29.009243,46.45,-0.24,-0.12,10.13,-0.01,-0.0,-0.01
40.229469,29.009243,46.54,-0.65,-0.74,10.49,0.01,0.0,-0.01
40.229469,29.009243,46.54,0.0,-0.16,10.58,0.01,-0.02,-0.01
40.229583,29.009244,46.86,-0.07,-0.07,11.53,0.01,-0.0,-0.0
40.229583,29.009244,46.86,-0.67,-0.7,9.7,-0.0,0.01,-0.01
40.229583,29.009244,46.86,-0.33,-0.27,10.58,0.02,-0.0,-0.0
40.229701,29.009246,47.02,-0.47,-0.53,10.15,0.01,0.02,0.01
40.229701,29.009246,47.02,-0.44,0.02,12.05,0.05,-0.0,0.0
40.229701,29.009246,47.02,-0.43,-0.59,10.9,0.01,-0.01,-0.01
40.229701,29.009246,47.02,-0.17,-0.58,9.73,0.02,-0.02,-0.01
40.229701,29.009246,47.02,-0.31,-0.5,10.63,-0.02,-0.02,-0.01
40.229701,29.009246,47.02,-0.34,0.23,12.1,0.01,-0.01,-0.01
40.22982,29.009248,47.02,-0.34,0.15,10.27,0.01,-0.0,-0.01
40.229938,29.00925,47.19,-0.38,-0.04,10.16,0.02,-0.01,-0.01
40.229938,29.00925,47.19,-0.59,-0.03,11.06,0.02,0.01,-0.0
40.229938,29.00925,47.19,-0.12,0.24,10.51,-0.01,-0.01,-0.02
40.229938,29.00925,47.19,0.11,-0.21,10.02,-0.03,-0.03,-0.0
40.229938,29.00925,47.19,-0.07,0.23,9.03,-0.01,-0.01,-0.01
40.229938,29.00925,47.19,-0.34,0.03,10.64,0.02,-0.0,-0.01
40.230056,29.009252,47.43,-0.21,0.65,9.57,0.03,0.01,-0.01
40.230056,29.009252,47.43,-0.42,0.69,11.19,0.01,0.01,-0.01
40.230056,29.009252,47.43,-0.02,1.06,10.09,0.02,-0.0,-0.02
40.230171,29.009252,45.36,-0.24,0.34,9.51,0.02,0.0,-0.01
40.230171,29.009252,45.36,0.13,0.67,10.41,0.01,0.03,-0.02
40.230171,29.009252,45.36,-0.06,0.83,9.25,0.02,0.02,-0.01
40.230171,29.009252,45.36,-0.45,0.73,11.0,0.01,0.01,-0.01
40.230171,29.009252,45.36,-0.78,0.66,10.63,-0.01,0.02,-0.01
40.230171,29.009252,45.36,-0.6,0.2,9.32,0.02,0.03,-0.01
40.230171,29.009252,45.36,-1.0,0.43,10.11,-0.01,0.0,-0.01
40.230278,29.009252,45.36,-0.51,0.41,10.76,0.02,0.0,-0.01
40.230278,29.009252,45.36,-0.52,0.25,10.59,0.01,0.01,-0.01
40.230278,29.009252,45.36,-0.58,0.51,11.85,0.01,-0.03,-0.01
40.230278,29.009252,45.36,-0.33,0.29,10.87,0.01,-0.02,-0.01
40.230278,29.009252,45.36,-0.35,0.29,10.16,0.02,-0.01,-0.0
40.230381,29.009254,40.73,-0.39,0.33,9.63,0.01,-0.01,-0.02
40.23048,29.009254,38.43,-0.74,0.62,10.63,0.02,0.01,-0.02
40.23048,29.009254,38.43,0.04,0.56,10.03,0.01,-0.0,-0.02
40.230571,29.009256,36.48,-0.26,0.76,10.58,0.02,-0.01,-0.03
40.230659,29.00926,33.78,-1.11,1.1,10.5,0.02,0.0,-0.04
40.230659,29.00926,33.78,-1.02,0.64,10.23,0.01,-0.0,-0.05
40.230659,29.00926,33.78,-0.48,0.89,11.08,0.03,-0.02,-0.04
40.230739,29.009265,31.3,-0.61,0.45,10.78,0.0,-0.01,-0.03
40.230812,29.009275,28.21,0.43,0.6,9.89,0.0,0.0,0.07
40.230987,29.009267,21.0,1.91,0.59,10.39,-0.0,-0.01,0.26
40.230987,29.009267,21.0,1.46,0.39,10.41,0.01,-0.01,0.27
40.231079,29.009141,18.04,1.69,0.48,9.65,-0.0,-0.0,0.34
40.231079,29.009141,18.04,1.52,0.63,9.72,0.01,0.01,0.35
40.231079,29.009141,18.04,1.22,0.31,11.51,0.01,0.02,0.36
40.231079,29.009141,18.04,1.51,0.56,10.17,0.01,-0.01,0.35
40.231082,29.009088,16.83,1.31,0.44,10.15,-0.01,-0.01,0.36
40.231082,29.009088,16.83,1.29,0.51,9.98,0.01,0.01,0.35
40.231082,29.009088,16.83,1.06,0.49,9.8,0.0,-0.01,0.35
40.231067,29.009046,13.82,1.64,-0.2,9.76,0.01,-0.01,0.36
40.231067,29.009046,13.82,1.33,-0.21,10.17,-0.03,-0.02,0.36
40.230998,29.008985,19.89,1.51,-1.11,9.86,-0.01,-0.02,0.33
40.230998,29.008985,19.89,1.86,-0.92,9.91,0.02,-0.03,0.32
40.230998,29.008985,19.89,1.68,-1.37,9.46,0.01,0.03,0.23
40.230949,29.008972,21.96,1.09,-1.25,10.04,0.01,0.06,0.2
40.230949,29.008972,21.96,0.61,-1.5,10.55,-0.01,0.06,0.14
40.230949,29.008972,21.96,0.88,-1.48,10.8,-0.02,0.04,0.12
40.230949,29.008972,21.96,0.25,-1.62,10.71,-0.01,0.04,0.09
40.230949,29.008972,21.96,-0.17,-1.53,10.84,-0.0,0.05,0.07
40.230949,29.008972,21.96,0.17,-1.13,9.46,0.03,0.03,0.06
40.230949,29.008972,21.96,0.34,-1.17,9.64,-0.01,0.01,0.03
40.230949,29.008972,21.96,0.09,-1.75,10.32,-0.0,-0.01,0.02
40.230949,29.008972,21.96,-0.06,-1.65,9.87,-0.01,0.0,0.02
40.230949,29.008972,21.96,-0.28,-1.31,10.65,0.03,0.01,0.01
40.230949,29.008972,21.96,-0.73,-1.19,11.79,0.01,0.01,0.01
40.230949,29.008972,21.96,-0.71,-0.87,12.18,0.02,0.0,-0.0
40.230888,29.008975,26.47,-0.52,-1.04,11.61,0.02,-0.0,-0.01
40.230888,29.008975,26.47,-0.26,-1.59,8.49,0.02,0.0,-0.02
40.230888,29.008975,26.47,0.17,-1.68,8.45,0.0,0.02,-0.03
40.230888,29.008975,26.47,-0.38,-1.18,11.69,0.0,0.03,-0.03
40.230888,29.008975,26.47,-0.6,-1.64,9.64,0.0,0.01,-0.05
40.230888,29.008975,26.47,0.29,-1.44,8.42,0.01,0.02,-0.03
40.230888,29.008975,26.47,-0.27,-1.29,9.25,0.03,0.02,-0.03
40.230888,29.008975,26.47,-0.67,-1.49,10.61,0.01,0.01,-0.04
40.230888,29.008975,26.47,0.09,-1.19,9.32,-0.01,-0.01,-0.04
40.230815,29.008981,30.0,-0.79,-1.72,9.62,0.01,0.01,-0.04
40.230815,29.008981,30.0,-0.02,-1.26,11.45,0.02,-0.01,-0.03
40.230815,29.008981,30.0,-0.31,-1.61,10.35,0.01,-0.0,-0.04
40.230815,29.008981,30.0,-0.28,-0.79,10.04,0.03,-0.03,-0.01
40.230815,29.008981,30.0,-0.14,-1.0,10.36,0.01,-0.03,0.01
40.230815,29.008981,30.0,-0.21,-1.44,10.83,-0.0,-0.03,0.0
40.230735,29.008985,32.21,-0.04,-1.12,9.47,0.02,-0.01,0.02
40.230735,29.008985,32.21,-0.06,-1.08,9.93,-0.0,-0.01,0.02
40.230735,29.008985,32.21,0.52,-1.32,10.29,0.01,0.01,0.02
40.230735,29.008985,32.21,-0.37,-1.2,11.63,0.01,0.01,0.01
40.230735,29.008985,32.21,0.45,-1.51,10.03,-0.0,0.01,0.0
40.230735,29.008985,32.21,-0.08,-1.24,10.18,0.03,0.02,0.0
40.230651,29.008993,34.0,0.04,-1.02,8.92,0.01,0.01,0.0
40.230651,29.008993,34.0,0.12,-0.96,9.77,0.01,0.03,-0.01
40.230651,29.008993,34.0,-0.68,-1.71,9.63,0.01,0.02,-0.01
40.230651,29.008993,34.0,-0.12,-1.31,10.65,0.03,0.02,-0.01
40.230651,29.008993,34.0,-0.65,-1.32,9.67,-0.01,0.01,-0.01
40.230651,29.008993,34.0,-0.4,-1.25,11.17,0.05,0.0,-0.01
40.23056,29.008998,37.17,-0.78,-1.17,9.61,0.02,0.02,-0.03
40.23056,29.008998,37.17,-0.25,-0.56,10.18,0.01,0.0,-0.02
40.23056,29.008998,37.17,-0.87,-1.23,11.15,-0.0,-0.0,-0.02
40.230346,29.009004,45.37,-0.27,-0.14,9.63,0.0,0.01,-0.01
40.230232,29.009004,45.45,0.04,-0.04,8.69,0.03,0.02,0.0
40.23011,29.009004,47.52,0.31,-0.54,9.82,-0.0,0.02,-0.0
40.23011,29.009004,47.52,-0.45,-0.67,11.38,0.01,0.03,-0.01
40.23011,29.009004,47.52,-0.27,-0.3,10.28,-0.01,-0.01,-0.02
40.229995,29.009004,45.02,-0.43,-0.58,9.18,-0.01,0.0,-0.02
40.229995,29.009004,45.02,-0.51,-0.57,9.45,0.0,-0.02,-0.02
40.229877,29.009008,47.0,0.22,-0.46,9.37,0.03,-0.0,-0.0
40.229877,29.009008,47.0,0.17,0.05,10.47,-0.01,-0.0,-0.0
40.229763,29.009006,46.61,-0.02,-0.39,9.05,0.01,-0.01,-0.01
40.229637,29.009006,50.36,0.25,-0.12,9.74,0.02,-0.01,-0.01
40.229396,29.009012,47.26,0.59,0.33,10.97,0.01,0.02,-0.02
40.229396,29.009012,47.26,-0.36,-0.06,10.19,0.03,0.05,-0.0
40.229396,29.009012,47.26,0.12,0.18,9.39,0.0,0.02,-0.01
40.229396,29.009012,47.26,-0.27,0.03,9.66,-0.0,-0.01,-0.02
40.229396,29.009012,47.26,-0.28,0.09,11.25,0.01,-0.0,-0.01
40.229396,29.009012,47.26,-0.66,-0.17,11.09,-0.0,0.0,0.0
40.229396,29.009012,47.26,-0.47,0.02,10.88,0.03,0.0,-0.01
40.229278,29.00901,47.26,-0.58,0.06,10.26,0.0,0.01,-0.02
40.229278,29.00901,47.26,-0.55,0.24,9.65,0.01,0.0,-0.02
40.229278,29.00901,47.26,-0.0,0.02,10.4,0.02,-0.01,-0.01
40.229278,29.00901,47.26,-0.81,-0.07,10.02,0.02,-0.0,-0.01
40.229278,29.00901,47.26,-0.27,-0.07,10.82,0.01,-0.02,-0.02
40.229278,29.00901,47.26,-0.3,0.21,10.73,0.01,-0.0,-0.02
40.229156,29.00901,47.28,-0.04,-0.0,10.23,0.0,0.01,-0.01
40.229156,29.00901,47.28,-0.23,0.58,10.47,0.01,0.0,-0.01
40.229038,29.009006,47.56,0.25,-0.07,9.69,0.0,-0.01,0.0
40.229038,29.009006,47.56,-0.23,0.03,9.79,0.03,-0.0,-0.01
40.229038,29.009006,47.56,-0.48,0.2,12.36,0.0,0.01,-0.01
40.229038,29.009006,47.56,-0.1,-0.29,9.02,-0.02,-0.01,-0.01
40.229038,29.009006,47.56,-0.6,0.07,9.94,0.0,0.0,-0.01
40.229038,29.009006,47.56,-0.07,1.01,9.06,-0.01,-0.0,-0.01
40.228919,29.009006,45.91,-1.57,3.71,11.26,0.06,0.03,0.02
40.228919,29.009006,45.91,-0.66,1.3,10.11,0.02,0.04,0.0
40.228919,29.009006,45.91,-0.66,1.66,9.95,-0.01,0.02,-0.01
40.228919,29.009006,45.91,-0.72,4.77,12.05,0.03,0.02,0.0
40.228919,29.009006,45.91,-2.58,6.14,12.44,0.06,0.01,0.0
40.228919,29.009006,45.91,-0.87,2.29,14.08,0.04,0.0,-0.02
40.228919,29.009006,45.91,0.48,2.23,8.22,0.01,-0.01,-0.0
40.228919,29.009006,45.91,-0.39,1.95,8.92,0.02,-0.0,-0.0
40.228919,29.009006,45.91,-0.25,2.31,11.9,0.08,0.01,0.01
40.228919,29.009006,45.91,-0.85,2.35,7.44,-0.0,-0.03,0.01
40.228809,29.009004,41.52,-0.24,0.38,7.01,0.0,0.01,-0.01
40.228809,29.009004,41.52,-0.57,3.17,10.99,0.01,0.01,-0.01
40.228809,29.009004,41.52,0.27,2.6,12.78,0.0,0.01,-0.02
40.228809,29.009004,41.52,-0.97,2.79,9.6,0.03,0.0,0.0
40.228809,29.009004,41.52,0.53,0.45,5.92,0.03,0.0,-0.04
40.228809,29.009004,41.52,-0.79,1.18,11.09,-0.01,0.02,-0.02
40.228809,29.009004,41.52,-0.52,2.0,9.27,-0.01,-0.02,-0.01
40.228809,29.009004,41.52,-1.01,1.43,10.15,0.01,-0.0,-0.02
40.228809,29.009004,41.52,-0.6,1.51,11.26,0.02,0.0,-0.01
40.228809,29.009004,41.52,-0.61,1.7,9.76,0.03,0.01,-0.01
40.228721,29.009,33.22,-0.98,2.21,11.18,0.01,-0.01,-0.01
40.228721,29.009,33.22,-0.93,0.94,9.0,0.04,-0.03,-0.01
40.228721,29.009,33.22,-0.49,2.11,9.46,0.03,0.01,-0.0
40.228721,29.009,33.22,-1.07,1.7,11.48,-0.0,0.01,-0.02
40.228721,29.009,33.22,-0.75,1.85,10.24,0.02,-0.01,-0.01
40.228652,29.009,25.17,0.31,1.91,9.12,-0.01,-0.02,-0.01
40.228652,29.009,25.17,-0.21,2.24,9.64,0.02,0.01,-0.01
40.228652,29.009,25.17,-0.31,2.05,9.35,0.01,-0.01,-0.01
40.228607,29.008998,16.95,-0.42,1.47,10.59,0.01,0.0,-0.01
40.228561,29.008993,4.13,-0.25,-0.61,10.16,0.0,-0.01,-0.01
40.228519,29.008993,10.35,-1.37,-2.32,9.17,0.02,-0.01,-0.0
40.228519,29.008993,10.35,-0.09,-0.74,11.9,0.01,-0.0,-0.01
40.228519,29.008993,10.35,-0.01,-1.48,10.95,0.01,0.01,-0.0
40.228485,29.008991,14.2,-0.42,-1.23,9.62,0.02,0.03,-0.01
40.228485,29.008991,14.2,0.65,-1.35,11.0,0.02,-0.0,-0.0
40.228443,29.008991,18.48,-0.55,-1.19,10.25,-0.0,-0.0,-0.0
40.228443,29.008991,18.48,0.09,-0.96,10.0,0.07,0.0,0.01
40.228389,29.008991,22.71,-0.54,-0.27,12.33,-0.0,0.01,-0.01
40.228389,29.008991,22.71,1.03,-0.74,7.3,0.07,0.02,0.0
40.228389,29.008991,22.71,0.09,-0.93,8.96,0.05,0.03,-0.02
40.228389,29.008991,22.71,0.29,-1.92,9.99,-0.01,-0.01,-0.03
40.228389,29.008991,22.71,-0.46,-0.79,10.59,0.01,0.03,-0.0
40.228389,29.008991,22.71,-0.97,-1.66,10.3,0.01,0.03,-0.01
40.228389,29.008991,22.71,-0.42,-0.89,9.87,0.0,-0.0,-0.02
40.228389,29.008991,22.71,-0.36,-0.6,8.8,0.01,0.02,-0.0
40.228389,29.008991,22.71,-0.47,-0.94,9.9,-0.02,-0.01,-0.01
40.228389,29.008991,22.71,-0.46,-0.29,10.57,-0.01,0.0,-0.01
40.228389,29.008991,22.71,0.26,-0.33,11.37,0.0,-0.02,-0.02
40.228389,29.008991,22.71,-0.5,0.01,10.56,0.0,-0.0,-0.0
40.228389,29.008991,22.71,0.1,-0.63,8.62,0.01,-0.02,-0.01
40.228389,29.008991,22.71,-0.87,0.56,9.2,0.0,0.03,-0.01
40.228389,29.008991,22.71,-0.21,0.03,6.89,-0.02,-0.0,-0.0
40.228389,29.008991,22.71,-0.77,-0.13,9.95,0.01,-0.01,-0.02
40.228389,29.008991,22.71,-0.62,-0.19,10.31,-0.01,-0.02,-0.02
40.22826,29.008993,26.54,-0.27,0.18,10.63,0.02,-0.01,-0.02
40.22826,29.008993,26.54,-1.16,-0.13,9.7,0.01,-0.05,-0.02
40.22826,29.008993,26.54,-0.77,-1.15,7.87,-0.04,-0.01,-0.0
40.22826,29.008993,26.54,-0.76,0.23,8.56,0.02,0.01,-0.01
40.22826,29.008993,26.54,-0.67,0.52,9.49,0.04,0.01,-0.02
40.22826,29.008993,26.54,-0.16,-0.26,10.32,0.03,0.01,-0.02
40.22826,29.008993,26.54,-0.66,-0.11,10.17,0.0,0.01,-0.01
40.228195,29.008995,25.78,-0.64,0.28,10.2,0.03,0.01,-0.02
40.228195,29.008995,25.78,-0.24,0.54,10.21,0.03,0.0,-0.02
40.228195,29.008995,25.78,-0.17,0.0,10.34,0.02,-0.0,-0.03
40.228195,29.008995,25.78,-0.15,0.51,9.85,0.02,0.0,-0.02
40.228195,29.008995,25.78,-0.35,0.8,8.76,0.02,0.0,-0.02
40.228195,29.008995,25.78,-0.45,0.41,10.34,0.02,0.02,-0.03
40.228195,29.008995,25.78,-0.52,0.37,10.58,-0.0,0.02,-0.03
40.228195,29.008995,25.78,-0.91,-0.53,10.56,-0.01,-0.01,-0.04
40.228195,29.008995,25.78,-0.41,0.87,10.89,-0.02,0.01,-0.03
40.228065,29.008993,25.26,-0.45,-0.03,8.86,0.01,-0.01,-0.04
40.227779,29.009111,10.85,1.36,-0.29,9.73,-0.01,-0.0,0.39
40.227817,29.009183,13.74,1.68,-0.76,9.78,-0.0,0.04,0.31
40.227817,29.009183,13.74,1.77,-0.84,10.14,-0.03,0.04,0.31
40.227817,29.009183,13.74,1.92,-0.69,10.5,-0.01,0.03,0.29
40.227905,29.009223,21.48,0.31,-1.06,11.02,0.01,0.04,0.11
40.227905,29.009223,21.48,0.75,-1.26,10.02,0.0,0.04,0.1
40.227905,29.009223,21.48,-0.08,-1.48,10.07,0.02,0.02,0.09
40.227905,29.009223,21.48,0.28,-0.7,10.14,0.0,0.01,0.07
40.227905,29.009223,21.48,-0.09,-1.17,9.1,0.0,0.01,0.07
40.227905,29.009223,21.48,0.27,-0.76,9.81,0.02,0.0,0.06
40.227905,29.009223,21.48,0.07,-1.13,10.94,0.02,0.0,0.04
40.227966,29.009223,25.0,-0.08,-1.53,10.12,-0.02,0.01,0.01
40.227966,29.009223,25.0,-0.54,-1.66,11.03,0.04,0.02,0.01
40.227966,29.009223,25.0,0.39,-0.99,8.93,0.03,0.03,-0.01
40.227966,29.009223,25.0,-0.38,-1.8,9.33,-0.01,0.0,-0.01
40.227966,29.009223,25.0,-0.29,-0.65,10.65,0.02,0.01,0.01
40.227966,29.009223,25.0,0.64,-1.6,7.9,0.02,-0.01,0.0
40.227966,29.009223,25.0,-0.48,-0.85,12.07,0.0,0.01,-0.0
40.227966,29.009223,25.0,0.28,-2.08,7.26,0.01,-0.02,0.0
40.227966,29.009223,25.0,-0.92,-1.71,10.41,-0.02,-0.0,-0.01
40.227966,29.009223,25.0,-0.11,-1.15,11.04,-0.01,0.01,-0.01
40.228031,29.009223,27.56,-0.18,-1.3,9.01,-0.0,-0.01,0.01
40.228031,29.009223,27.56,0.69,-0.85,9.99,0.01,-0.01,0.0
40.228031,29.009223,27.56,-0.21,-0.75,11.31,0.0,0.02,-0.0
40.228031,29.009223,27.56,-0.04,-1.09,9.17,0.01,0.02,-0.0
40.228031,29.009223,27.56,-0.26,-1.47,8.78,0.01,0.02,-0.02
40.228031,29.009223,27.56,-0.34,-1.39,9.12,0.0,0.0,-0.01
40.228031,29.009223,27.56,-0.11,-1.51,9.91,-0.0,0.01,-0.02
40.228107,29.009223,31.3,-0.32,-1.0,12.0,0.02,0.0,-0.01
40.228191,29.009223,34.52,-0.12,-1.03,10.08,0.0,-0.01,-0.01
40.228191,29.009223,34.52,-0.92,-1.05,10.77,0.02,0.0,0.0
40.228191,29.009223,34.52,0.19,-1.12,10.83,-0.02,-0.01,-0.02
40.228191,29.009223,34.52,-0.45,-0.98,10.47,0.01,0.0,-0.0
40.228191,29.009223,34.52,-0.89,-1.27,10.83,0.01,0.01,-0.01
40.228279,29.009223,37.65,-0.08,-1.04,9.88,0.02,-0.0,-0.01
40.228279,29.009223,37.65,0.52,-0.53,9.84,0.0,-0.01,-0.01
40.228279,29.009223,37.65,-0.38,-1.37,9.85,0.0,-0.0,-0.01
40.228382,29.009223,40.76,-0.02,-0.79,9.48,0.0,0.01,-0.0
40.228382,29.009223,40.76,-0.13,-0.8,10.59,0.01,-0.01,0.0
40.228382,29.009223,40.76,-0.23,-0.74,9.54,0.03,-0.01,-0.0
40.228488,29.009225,43.13,0.24,-0.51,9.8,0.0,0.0,-0.01
40.228603,29.009225,44.74,-0.49,-0.69,10.61,0.02,0.02,-0.0
40.228603,29.009225,44.74,0.17,-0.93,9.97,0.01,0.01,-0.01
40.228603,29.009225,44.74,-0.39,-0.81,8.87,0.03,0.0,-0.0
40.228717,29.009225,45.71,-0.26,-0.62,10.59,0.03,-0.01,-0.0
40.228717,29.009225,45.71,-0.18,-0.3,11.1,0.0,0.01,-0.02
40.228839,29.009225,47.87,-0.7,-0.21,10.51,0.02,0.01,-0.01
40.228839,29.009225,47.87,-0.39,-0.3,11.75,-0.0,0.01,-0.0
40.228839,29.009225,47.87,-0.54,-0.51,10.93,0.01,0.01,-0.01
40.228839,29.009225,47.87,-0.17,-0.34,11.26,0.0,0.01,-0.01
40.228839,29.009225,47.87,-0.32,-0.18,10.86,0.02,0.01,-0.02
40.228839,29.009225,47.87,-0.58,-0.26,10.49,0.02,0.02,-0.01
40.228839,29.009225,47.87,-0.51,-0.33,11.0,0.03,0.01,-0.01
40.228961,29.009225,48.21,-0.08,-0.68,10.4,-0.01,-0.01,-0.02
40.228961,29.009225,48.21,-0.15,-0.03,8.66,0.02,0.0,-0.02
40.228961,29.009225,48.21,-0.41,-0.01,10.44,0.02,0.01,0.0
40.228961,29.009225,48.21,-0.03,-0.75,10.75,0.01,0.0,-0.01
40.229084,29.009225,48.74,-0.35,-0.33,9.79,0.03,0.0,-0.02
40.229084,29.009225,48.74,-0.64,-0.47,10.46,0.02,-0.01,-0.01
40.229084,29.009225,48.74,-0.48,-0.42,11.61,-0.01,-0.01,-0.02
40.229084,29.009225,48.74,-0.75,-0.34,10.39,-0.01,-0.0,-0.02
40.229206,29.009225,49.5,-1.19,-0.13,10.87,0.03,0.01,-0.01
40.229206,29.009225,49.5,-0.32,-0.3,10.21,0.02,-0.01,-0.02
40.229206,29.009225,49.5,-0.81,-0.07,9.83,0.0,0.02,-0.01
40.229206,29.009225,49.5,-0.72,0.02,11.17,0.02,0.02,-0.01
40.229331,29.009227,49.21,-0.83,-0.08,9.19,-0.01,0.0,-0.01
40.229331,29.009227,49.21,-0.14,0.41,10.4,0.01,0.0,-0.01
40.229579,29.009235,48.73,-0.76,0.18,10.81,0.01,0.01,-0.01
40.229579,29.009235,48.73,-0.86,0.05,10.07,0.01,0.01,-0.02
40.229701,29.009237,47.23,-1.16,0.11,11.13,0.01,0.0,-0.01
40.229701,29.009237,47.23,0.16,0.37,10.12,0.0,0.01,-0.01
40.229701,29.009237,47.23,-1.35,-0.14,11.54,0.02,0.02,-0.01
40.229701,29.009237,47.23,-0.08,-0.29,9.13,-0.01,-0.0,-0.01
40.229701,29.009237,47.23,-0.26,-0.46,10.79,0.02,-0.02,-0.0
40.229701,29.009237,47.23,-0.24,0.34,10.65,0.02,0.0,-0.0
40.229701,29.009237,47.23,-0.85,0.23,9.93,0.02,-0.01,0.0
40.22982,29.009239,44.97,-0.03,0.25,10.94,-0.01,-0.03,-0.01
40.22982,29.009239,44.97,-0.44,0.31,10.31,-0.01,-0.02,-0.01
40.22982,29.009239,44.97,-0.13,-0.16,9.96,0.0,-0.03,0.0
40.229934,29.009244,45.04,-0.8,-0.0,9.03,0.01,0.0,-0.01
40.229934,29.009244,45.04,0.27,0.12,10.54,-0.01,-0.02,0.0
40.229934,29.009244,45.04,-0.29,-0.47,9.01,0.03,-0.01,-0.01
40.229934,29.009244,45.04,0.36,0.24,8.56,-0.01,-0.02,0.0
40.229934,29.009244,45.04,0.19,-0.01,10.55,0.0,-0.02,-0.01
40.230049,29.009246,43.87,-0.15,-0.2,10.11,0.0,0.02,-0.0
40.230049,29.009246,43.87,-0.41,0.12,10.55,-0.01,-0.0,-0.01
40.230049,29.009246,43.87,0.01,-0.04,10.73,0.0,0.0,-0.0
40.230159,29.00925,43.24,-0.3,0.18,9.9,0.01,0.01,-0.01
40.230159,29.00925,43.24,0.14,0.11,10.42,-0.02,0.01,-0.01
40.230159,29.00925,43.24,-0.42,-0.12,9.84,0.01,0.01,-0.01
